Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
6006	5	5	20845863	constrained	0.3246312718460766	0.9167587116933202
5785	5	5	20845863	accelerated	0.32496312029023167	0.917131463106933
1982	5	4	10845863	constrained	0.3250158960682803	0.9167166238828139
631	4	4	3074060	constrained	0.3253463414634146	0.9170849883142566
2217	4	5	8845863	accelerated	0.3258906537062749	0.9180553774451169
2705	4	4	10845863	constrained	0.3259132382210207	0.9175557363167263
1113	5	5	20845863	constrained	0.32595322295844065	0.9171056653318725
1484	5	4	5567862	accelerated	0.32632706961933455	0.9175949279921116
6380	4	4	3881501	accelerated	0.32658952684067977	0.9177705686906794
8010	5	4	5567862	constrained	0.32666645116568077	0.9174249353728942
3207	5	5	20845863	accelerated	0.32683474396863677	0.9173361712979047
8889	4	4	6850431	constrained	0.32706074515662203	0.9174093884619429
751	5	4	10845863	accelerated	0.3273985778210414	0.9177960132075499
4845	4	5	5567862	accelerated	0.327608336788909	0.9178233562419434
3601	4	5	8845863	accelerated	0.32776671168244176	0.9177067967728647
2172	5	5	20845863	constrained	0.32780061654602816	0.9172420910547093
6777	5	5	20845863	constrained	0.32780061654602816	0.9166831379218302
4601	4	5	5567862	constrained	0.3280875536067594	0.9169267865416679
4796	5	5	20845863	constrained	0.32832596310258144	0.9170345980996629
6148	5	5	20845863	accelerated	0.32872018674203707	0.917577212262292
1363	4	4	2401596	accelerated	0.3289501408734571	0.91766090970717
769	4	4	3074060	constrained	0.3292715447154472	0.917999464580308
6111	5	5	20845863	accelerated	0.32952774010581587	0.9181559194569454
4322	5	5	20845863	constrained	0.32965366933515605	0.9179494469532956
4041	5	4	10845863	accelerated	0.3296566988186147	0.9174012073248168
770	4	4	4750372	accelerated	0.32994069339606347	0.9176350557542637
6742	5	5	20845863	accelerated	0.33005996719500397	0.9174107749593416
8250	5	4	10845863	accelerated	0.33039157061641966	0.9177765844786622
2568	5	5	20845863	accelerated	0.3305916184885672	0.9177767315450908
3656	5	5	20845863	accelerated	0.3305916184885672	0.917221848394217
3518	4	5	8845863	constrained	0.33071862039349526	0.9170197879067974
8748	4	4	3074060	constrained	0.33075842422586876	0.916576333799826
2961	5	4	5567862	accelerated	0.3317717157173382	0.9188294528828395
5137	4	5	10845863	accelerated	0.3318145351933507	0.918393788903671
2968	4	4	3074060	accelerated	0.3320650670104267	0.9185332082645258
1369	4	4	6850431	constrained	0.3321596997864458	0.918241483325301
2613	5	5	20845863	accelerated	0.3321931940189421	0.9177811964797865
7844	5	5	20845863	accelerated	0.3321931940189421	0.9172289815601236
5637	5	5	20845863	constrained	0.33229546134914023	0.9169596344745667
4330	4	5	8845863	accelerated	0.3323627537169679	0.9165941567350756
3385	4	5	10845863	constrained	0.33247205944430414	0.9163449133873344
8663	4	5	5567862	constrained	0.33260738321439076	0.9161676359969023
4190	5	5	20845863	accelerated	0.3332618706985667	0.9174197508312674
876	4	4	10845863	accelerated	0.33356434814153013	0.9177019146411762
6213	5	5	20845863	constrained	0.33389970110783185	0.9180741332437629
1747	4	4	3881501	accelerated	0.3340073959601604	0.9178203233899257
3031	5	5	20845863	constrained	0.33416386112549623	0.9177007532644538
4107	4	4	10845863	constrained	0.3355813553910128	0.9210423683548791
9207	4	4	3881501	accelerated	0.3356304134228658	0.9206263999985244
4063	5	5	20845863	accelerated	0.33598634366323477	0.921052169098318
3874	5	5	20845863	constrained	0.33602871191105577	0.9206183635581104
7107	5	5	20845863	accelerated	0.3362600385168887	0.9207024562971373
8572	5	4	10845863	constrained	0.3363530641169066	0.9204079971571164
4497	5	4	10845863	accelerated	0.3363605820155118	0.9198800422343169
4405	4	5	8845863	constrained	0.33657197081407064	0.919909930950429
1487	5	5	20845863	accelerated	0.33679140191263957	0.9199617520101804
111	5	4	10845863	constrained	0.3370932219164853	0.9202384267547596
9607	4	4	2401596	accelerated	0.33717601811575193	0.9199172099483861
7391	5	5	20845863	accelerated	0.3373361045736982	0.9198071205518129
6040	5	5	20845863	accelerated	0.3376050970964162	0.9199939373963502
7965	5	4	5567862	accelerated	0.3376539165096787	0.919580903776211
6462	5	4	10845863	constrained	0.3378324582048593	0.9195214416975679
8314	4	5	8845863	accelerated	0.33785579406402433	0.9190398571190324
6568	5	5	20845863	accelerated	0.33788032740506957	0.9185620986148485
4124	4	5	5567862	accelerated	0.33812101104199266	0.9186721845303163
5941	5	5	20845863	constrained	0.33817517991225166	0.9182756808386526
8319	5	4	4750372	constrained	0.3392685235814369	0.9206997366736924
4932	4	4	6850431	accelerated	0.34034017957701956	0.9230621064296352
6027	5	5	20845863	constrained	0.34034601125567226	0.9225326908755346
5492	5	5	20845863	constrained	0.3406079651439226	0.9226977284802013
5818	5	5	20845863	constrained	0.3408720292429168	0.9228682844812656
8403	5	4	4750372	accelerated	0.3410806620258212	0.9228886545026496
8393	5	4	5567862	accelerated	0.3417083026182871	0.9240420746701942
6519	5	5	20845863	constrained	0.3419610898240938	0.9241810607790143
2940	4	4	10845863	constrained	0.3424244931672557	0.9248887575894859
6932	5	5	20845863	constrained	0.34250101601851385	0.924551272064094
1271	5	4	6850431	accelerated	0.3426637890167358	0.9244468711333337
2354	4	4	3074060	accelerated	0.34278491133082545	0.9242302926540293
7049	5	5	20845863	constrained	0.3430419973183058	0.9243803439187935
6078	5	5	20845863	constrained	0.34358269086208726	0.9252939955200224
5827	5	5	20845863	accelerated	0.34389000230702116	0.9255784284967273
3134	4	5	10845863	accelerated	0.34397826360051453	0.9252733010918882
8139	4	4	4750372	constrained	0.34406838996451244	0.9249735451359974
5449	5	5	20845863	constrained	0.344125686453953	0.9245859339210716
7132	5	4	10845863	accelerated	0.3443043192122204	0.9245245879841306
9573	4	4	3074060	accelerated	0.3445209478144906	0.9245652804214604
7524	4	5	8845863	accelerated	0.3449232179848388	0.9251038266115871
4509	4	4	10845863	accelerated	0.34531824134995315	0.9256223186652658
2483	4	5	5567862	accelerated	0.34543204243631587	0.9253868317222729
3819	5	5	20845863	accelerated	0.3458293779372774	0.9259107440806104
6343	5	5	20845863	accelerated	0.34609827449405794	0.9260903683109224
6608	5	5	20845863	accelerated	0.34637100968833723	0.9262800486362351
6928	5	5	20845863	constrained	0.3468436378920568	0.9270037590487179
4337	4	5	8845863	accelerated	0.3469397678977286	0.9267209516197187
8490	4	5	8845863	accelerated	0.3469397678977286	0.9261818469358213
9130	4	4	2401596	accelerated	0.34696984468626024	0.9257236146890978
8097	5	4	10845863	accelerated	0.34734583605550784	0.926188286844117
6177	5	5	20845863	accelerated	0.34746204643139145	0.9259601225747127
3223	4	5	5567862	constrained	0.34758800558972014	0.9257581878416864
6708	5	5	20845863	accelerated	0.34801672954994667	0.9263623966964648
7414	5	4	4750372	constrained	0.3481637321149777	0.9262164444496421
587	4	4	10845863	accelerated	0.34819651763087933	0.9257669869108373
1285	5	4	5567862	accelerated	0.3482620056715352	0.9254049473229154
5436	5	5	20845863	accelerated	0.3482912880970377	0.9249471765493669
8586	4	5	10845863	accelerated	0.34836310146942795	0.9246028181857749
5602	4	4	3881501	constrained	0.34845737083722417	0.924318424723712
6138	5	4	10845863	constrained	0.3485936817505764	0.9241458148777557
2919	5	5	20845863	constrained	0.34876191537690426	0.9240579847948116
6675	5	5	20845863	constrained	0.3490402713577547	0.9242618610852489
5260	5	4	10845863	accelerated	0.3492332923677207	0.9242396647494062
5868	5	5	20845863	constrained	0.3493148865104682	0.9239227747530482
6556	5	5	20845863	constrained	0.3493148865104682	0.9233905611731213
5790	5	5	20845863	accelerated	0.34939268916133837	0.9230645080952111
4778	4	5	8845863	constrained	0.34974279148358794	0.923457807893087
9238	4	4	3881501	accelerated	0.3500747994436695	0.9238029066400226
6962	5	5	20845863	accelerated	0.35023191128448106	0.9236863453359101
9334	4	4	5567862	accelerated	0.35059226435508273	0.9241056295953329
9361	4	4	6850431	constrained	0.3516338239981692	0.9263189542638338
3987	4	5	8845863	accelerated	0.3521299638825869	0.9270937488566787
6105	5	5	20845863	accelerated	0.3529823910182024	0.9288051561826438
4473	4	4	10845863	constrained	0.3536463263990158	0.9300189065014804
7663	4	4	1599441	constrained	0.3536890746012031	0.9295986044358081
6542	5	4	10845863	constrained	0.35430023203652133	0.9306718745366894
4365	5	5	20845863	accelerated	0.354662082821675	0.9310894153710908
8987	5	4	6850431	accelerated	0.3548251605680175	0.9309849410215164
5810	4	4	3074060	constrained	0.35483772357723575	0.9304858934262485
5761	5	5	20845863	constrained	0.3551087578637723	0.9306648142986014
7250	4	4	2401596	constrained	0.35527153995468297	0.9305599867876941
4395	4	4	10845863	accelerated	0.35555891375803894	0.9307814348178213
9599	4	4	8845863	accelerated	0.35604492936501453	0.93152233800231
9242	4	4	3074060	accelerated	0.35609197347269494	0.9311145676730468
8011	5	4	10845863	constrained	0.3561860125657268	0.9308300749795674
4897	5	4	4750372	constrained	0.3563286175931667	0.9306727524957552
1548	4	5	8845863	constrained	0.35641532028522427	0.9303696841802584
8641	4	5	10845863	constrained	0.3564580794888763	0.9299523176659769
6714	5	4	10845863	constrained	0.3565684397156585	0.9297116874177028
5971	5	5	20845863	constrained	0.3570690477261568	0.9304882793954193
6804	5	5	20845863	accelerated	0.35714961588673866	0.9301700268469034
6202	5	4	10845863	accelerated	0.35721208496025736	0.9298050243236647
5912	5	5	20845863	constrained	0.3573485547310493	0.9296329465197195
4138	4	5	8845863	accelerated	0.3573708224045119	0.9291641382517309
2899	5	5	20845863	accelerated	0.3574275332416411	0.9287853624268919
9448	4	4	2401596	accelerated	0.3575487435486786	0.9285745241340612
7280	5	4	10845863	accelerated	0.35759880132686517	0.9281792416792898
6523	5	5	20845863	accelerated	0.3577006522996702	0.9279187639362275
698	5	5	20845863	accelerated	0.3577006522996702	0.927394516046998
4169	4	5	8845863	accelerated	0.358197481212454	0.9281582390084423
8678	5	4	10845863	constrained	0.35844998129332256	0.9282883544893099
5087	4	4	3074060	constrained	0.3584502416213017	0.9277654589961384
1284	4	4	10845863	constrained	0.35869944346982224	0.9278871172959494
4209	5	4	4750372	constrained	0.35874478724026704	0.9274815936031467
2356	4	4	2401596	constrained	0.358766497373161	0.9270154597102679
4264	5	5	20845863	accelerated	0.35883458581677186	0.9266696197598008
6894	5	4	5567862	constrained	0.35893987881661227	0.9264201934136298
9438	4	4	4750372	constrained	0.35908265821091084	0.9262677450982967
4648	5	5	20845863	accelerated	0.3591186449916721	0.9258401471161705
353	4	4	3881501	constrained	0.35917679059171587	0.9254701246633262
2688	4	4	8845863	constrained	0.35929704118688827	0.9252604500598374
5651	5	5	20845863	constrained	0.3595779923819474	0.9254646141563413
6870	4	4	8845863	constrained	0.35982567511004354	0.9255829725784697
4762	5	4	6850431	constrained	0.35986038302745066	0.9251536681865384
5554	5	4	6850431	constrained	0.35986038302745066	0.9246356650128618
8369	5	4	10845863	constrained	0.360002174766443	0.9244823615015147
4687	4	5	8845863	constrained	0.3603656951711512	0.9248983082440787
5865	5	5	20845863	constrained	0.36125263644454814	0.9266564274142154
5621	5	5	20845863	constrained	0.3615352128468863	0.9268631797510398
8907	4	5	10845863	accelerated	0.361709094323452	0.9267911970130214
5198	5	4	4750372	accelerated	0.3621009040679055	0.9272773709640728
6201	4	4	3074060	constrained	0.3622737223738271	0.9272025164380885
4391	4	5	10845863	constrained	0.36278961309957214	0.928005314667746
6600	4	5	8845863	accelerated	0.36347701515330055	0.9292456950075187
1817	5	5	20845863	constrained	0.3637471932998123	0.9294186358868812
1959	5	5	20845863	accelerated	0.36393910999654133	0.9293915279766991
6049	5	5	20845863	accelerated	0.36393910999654133	0.9288746250134194
7185	4	4	2401596	constrained	0.3641587370548202	0.9289185349330573
6093	5	5	20845863	accelerated	0.3642129967820702	0.9285408012405112
121	4	5	5567862	constrained	0.36452021748335456	0.928808038884572
1503	5	5	20845863	accelerated	0.3650770740830167	0.9297107064189587
6829	5	5	20845863	constrained	0.365126216020931	0.9293201360621477
5215	5	4	6850431	accelerated	0.3652185240973973	0.9290398043697096
2267	4	4	3074060	constrained	0.36531446162648196	0.9287690107500973
2993	5	5	20845863	accelerated	0.36536401223604087	0.9283806490316676
7320	5	5	20845863	accelerated	0.36536401223604087	0.9278668799951254
3410	5	5	20845863	constrained	0.36540629853784456	0.9274610088441199
6217	5	4	10845863	accelerated	0.3657707676006223	0.9278728869647628
2093	4	4	10845863	accelerated	0.3659715442423268	0.9278692908994683
3209	5	5	20845863	constrained	0.36625431550086957	0.9280734698141858
2246	5	4	5567862	constrained	0.3664777441356794	0.9281271345687818
8718	5	4	10845863	accelerated	0.3665340527192563	0.9277577318966724
5072	4	4	8845863	accelerated	0.3668210648976953	0.9279723631838609
2113	5	4	5567862	accelerated	0.3669442157281154	0.9277724550833728
6069	5	5	20845863	accelerated	0.3670650084776309	0.9275668083170971
6437	5	5	20845863	constrained	0.36710271613857526	0.927151548904745
9304	4	4	10845863	accelerated	0.36778203273103416	0.9283562971412078
1845	5	4	5567862	constrained	0.36796370579598126	0.9283042583275195
752	5	4	10845863	constrained	0.3684076470685807	0.9289135672514929
2861	5	5	20845863	accelerated	0.3684743642352609	0.9285715856538234
9729	4	4	6850431	accelerated	0.36874787007291465	0.9287508099695968
6664	5	5	20845863	constrained	0.3687994214953164	0.9283711164245787
8956	4	4	3881501	accelerated	0.3690541851505532	0.9285031006885355
7990	5	4	4750372	accelerated	0.3690773319363915	0.9280525349348496
6032	5	5	20845863	constrained	0.36908017544292127	0.9275514376273635
4261	5	4	10845863	constrained	0.369565249443868	0.9282621399550685
1261	5	5	20845863	accelerated	0.3699178838666288	0.9286395892034791
2125	5	4	5567862	accelerated	0.3703176964974283	0.9291349968434655
8638	4	5	10845863	accelerated	0.37063446224307794	0.929421610510101
6286	5	5	20845863	accelerated	0.37076814207258024	0.9292490464069201
6401	5	4	4750372	accelerated	0.37112726559147613	0.9296413874450239
3625	4	5	10845863	constrained	0.37158883741850096	0.930289784459084
3723	5	5	20845863	accelerated	0.37161916800603123	0.9298584307413725
4166	4	5	5567862	accelerated	0.3720341373072771	0.930389458366809
7956	5	4	10845863	constrained	0.3723017691172107	0.9305516440516775
9680	4	4	10845863	constrained	0.3726344134867664	0.9308760606917643
4091	5	4	10845863	constrained	0.37269341137918893	0.9305169014249717
6579	5	5	20845863	accelerated	0.37276788027750274	0.9301967387675151
5786	5	5	20845863	accelerated	0.3730640311605238	0.9304298038019801
7753	5	5	20845863	accelerated	0.3730640311605238	0.9299244101008385
3406	5	4	10845863	constrained	0.3730933472420091	0.9294926007022691
7799	5	4	4750372	constrained	0.37395655356551294	0.9311376149279104
7679	5	4	10845863	accelerated	0.3739955014702049	0.9307295858171205
2864	4	5	8845863	accelerated	0.3742822088220964	0.9309382418886724
3649	4	5	8845863	constrained	0.3743344370486727	0.9305637766069117
8346	4	5	8845863	accelerated	0.37462051158758525	0.9307707242422462
6694	5	5	20845863	accelerated	0.37477011359679946	0.9306385558959485
7079	5	5	20845863	accelerated	0.375342358481911	0.9315554802993453
5412	5	4	10845863	constrained	0.375461078131249	0.9313464256996226
1967	5	4	6850431	constrained	0.37550353040325624	0.9309485148679324
6616	4	5	8845863	constrained	0.3755635163692662	0.9305944798156386
7370	5	5	20845863	accelerated	0.37562968049868506	0.9302561272576718
6510	5	5	20845863	accelerated	0.3759133558098354	0.9304565209338376
6432	5	5	20845863	constrained	0.37759641049315723	0.9341185594356326
334	5	5	20845863	accelerated	0.3776404547864163	0.9337241632623191
4733	5	4	5567862	accelerated	0.377802269332542	0.9336212245379835
4000	5	5	20845863	accelerated	0.37823314041620815	0.9341829286167811
6929	5	5	20845863	accelerated	0.37823314041620815	0.9336804095588914
2435	5	5	20845863	constrained	0.3784336845651225	0.9336732142308317
7139	5	5	20845863	constrained	0.3787156854554396	0.9338668890677121
5373	4	4	3074060	accelerated	0.3788790326254613	0.9337679273459946
8268	4	4	2401596	accelerated	0.3790997883227495	0.9338104823473417
4608	5	5	20845863	accelerated	0.37939279280455074	0.934030861684594
7110	5	5	20845863	accelerated	0.37939279280455074	0.9335300408472297
3114	5	4	4750372	accelerated	0.37940574663611704	0.9330616137798183
3434	5	5	20845863	accelerated	0.3799618708137259	0.9339287761993509
9193	4	4	3881501	accelerated	0.38003375511765314	0.9336054080486672
9398	4	4	10845863	constrained	0.3803095095351974	0.9337829530535156
